XRCC6	GPATCH1	0.9621829391
XRCC6	YTHDF1	0.968005538
XRCC6	NSRP1	0.9516690969
XRCC6	CWC22	0.957908988
XRCC6	GNL3L	0.9692145586
XRCC6	CWC15	0.9830057025
XRCC6	DDX41	0.9501668811
XRCC6	LSM7	0.9760263562
XRCC6	SNRPG	0.9921632409
XRCC6	NKRF	0.9753098488
XRCC6	ZNF24	0.9504701495
XRCC6	RPL37	0.9858374
XRCC6	PPIL2	0.9665067792
XRCC6	LTV1	0.9551734924
XRCC6	ZNF512B	0.9521473646
XRCC6	HIST1H2BM	0.965937376
XRCC6	TSPYL1	0.9702562094
XRCC6	RSL24D1	0.9906973839
XRCC6	DUSP11	0.9511775374
XRCC6	ZBTB11	0.9648286104
XRCC6	GTF2A2	0.9510384202
XRCC6	UBA52	0.9889483452
XRCC6	TXNL4A	0.9942877889
XRCC6	VEZF1	0.9765409827
XRCC6	CIR1	0.9686633348
XRCC6	ZCCHC9	0.9628301859
XRCC6	ZCRB1	0.9724502563
XRCC6	PRPF18	0.9935955405
XRCC6	UTP23	0.9669145942
XRCC6	WDR83	0.9739807844
XRCC6	ZNF346	0.9879988432
XRCC6	MPHOSPH6	0.9602330923
XRCC6	SERF2	0.9508423805
XRCC6	ZNF451	0.9574729204
HNRNPC	RUVBL2	0.9609976411
HNRNPC	HNRNPU	0.9834445715
HNRNPC	RPS3A	0.9860004783
HNRNPC	DDB1	0.9880306125
HNRNPC	NCL	0.9955067635
HNRNPC	HNRNPA1	0.9925130606
HNRNPC	NPM1	0.955039084
HNRNPC	PCNA	0.9813801646
HNRNPC	XRCC5	0.9948490262
HNRNPC	EEF2	0.9934483171
HNRNPC	HNRNPA2B1	0.9985409975
HNRNPC	RPS3	0.9622568488
HNRNPC	RPS12	0.9947506785
HNRNPC	RPL12	0.9965785146
HNRNPC	IQGAP1	0.9660909176
HNRNPC	PSMD7	0.9715684056
HNRNPC	PRKDC	0.9766895771
HNRNPC	ILF2	0.9946956038
HNRNPC	CBX3	0.9688540697
HNRNPC	DYNC1H1	0.9594268799
HNRNPC	ELAVL1	0.9830443263
HNRNPC	PSMD13	0.964738071
HNRNPC	TMPO	0.9731615782
HNRNPC	SMCHD1	0.9908536673
HNRNPC	DDX39A	0.9728037119
HNRNPC	SUPT5H	0.97728616
HNRNPC	EIF3F	0.9619793296
HNRNPC	IGF2BP3	0.9894309044
HNRNPC	NOP56	0.9859780073
HNRNPC	U2SURP	0.9823456407
HNRNPC	OGT	0.9928432703
HNRNPC	DHX15	0.9915813804
HNRNPC	PRPF4	0.9506081939
HNRNPC	PSMD3	0.970780015
HNRNPC	SART1	0.9929439425
HNRNPC	HNRNPR	0.9964677095
HNRNPC	PRPF3	0.9938983917
HNRNPC	HTATSF1	0.9928206801
HNRNPC	RAD21	0.9579065442
HNRNPC	DHX16	0.9602511525
HNRNPC	AQR	0.9805452824
HNRNPC	KDM1A	0.9921267033
HNRNPC	SYNCRIP	0.9926854372
HNRNPC	KPNA6	0.9718303084
HNRNPC	DPM1	0.9510729313
HNRNPC	DKC1	0.9772325158
HNRNPC	ZC3H11A	0.9533300996
HNRNPC	PRPF40A	0.9916999936
HNRNPC	BANF1	0.9633200169
HNRNPC	SF3B1	0.9985217452
HNRNPC	SNRNP200	0.996476233
HNRNPC	NUP155	0.9666202664
HNRNPC	RSL1D1	0.9727169871
HNRNPC	SRP72	0.9636740088
HNRNPC	MTA2	0.9793244004
HNRNPC	PRPF6	0.9885624647
HNRNPC	LUC7L3	0.9834319949
HNRNPC	SMC2	0.9719498158
HNRNPC	CD2BP2	0.9882177711
HNRNPC	BAG2	0.9871009588
HNRNPC	SLC25A5	0.9937511086
HNRNPC	RPLP1	0.9689054489
HNRNPC	RPLP2	0.9944639802
HNRNPC	SSB	0.9855687022
HNRNPC	SNRPB2	0.9818291664
HNRNPC	RPS17L	0.9935050011
HNRNPC	HMGB1	0.9777983427
HNRNPC	PARP1	0.9838324189
HNRNPC	TOP1	0.9971315861
HNRNPC	PABPC1	0.9687276483
HNRNPC	TPR	0.9890499115
HNRNPC	HNRNPL	0.9536539316
HNRNPC	RPS2	0.9530379772
HNRNPC	HIST1H1B	0.9755879045
HNRNPC	HIST1H1D	0.9837644696
HNRNPC	YBX3	0.9710513949
HNRNPC	DDX5	0.9768763185
HNRNPC	RPL35A	0.9975883961
HNRNPC	RPL7	0.9941402078
HNRNPC	RCC1	0.9759908319
HNRNPC	LMNB1	0.9981780052
HNRNPC	FBL	0.9671120644
HNRNPC	SFPQ	0.9869634509
HNRNPC	POLR2A	0.9888044
HNRNPC	MCM3	0.9648122191
HNRNPC	YY1	0.9545181394
HNRNPC	PSMA1	0.9645037055
HNRNPC	U2AF2	0.9592612386
HNRNPC	RPL13	0.9641828537
HNRNPC	PTBP1	0.9912680387
HNRNPC	MAT2A	0.9635692239
HNRNPC	HNRNPH3	0.98688519
HNRNPC	HNRNPH1	0.9901481271
HNRNPC	RPL9	0.9881643057
HNRNPC	CSTF2	0.9563969374
HNRNPC	MCM7	0.9647884369
HNRNPC	RFC2	0.9764442444
HNRNPC	GTF2F1	0.9837616086
HNRNPC	FUS	0.9568074942
HNRNPC	RPL4	0.9893364906
HNRNPC	SRP14	0.9846105576
HNRNPC	RBMX	0.9971339703
HNRNPC	COIL	0.9579031467
HNRNPC	RPL3	0.9879459143
HNRNPC	RFC5	0.9899110198
HNRNPC	SKIV2L2	0.9798755646
HNRNPC	RPS27	0.9915124774
HNRNPC	RPL35	0.9920569062
HNRNPC	MSH2	0.9642148018
HNRNPC	RANGAP1	0.963935256
HNRNPC	RPL27A	0.9635085464
HNRNPC	RPL5	0.9900428057
HNRNPC	RPL21	0.9712935686
HNRNPC	RPL28	0.9958997369
HNRNPC	RPS9	0.9820606709
HNRNPC	RPS5	0.9571272731
HNRNPC	RPS10	0.9873829484
HNRNPC	QARS	0.9870714545
HNRNPC	RPL34	0.9628100991
HNRNPC	TUFM	0.9784185886
HNRNPC	SRP9	0.9617100358
HNRNPC	RBM25	0.9959003329
HNRNPC	NUP153	0.9804335237
HNRNPC	RANBP2	0.9821189642
HNRNPC	MRE11A	0.9903556108
HNRNPC	SERPINH1	0.956843555
HNRNPC	RPL14	0.9771682024
HNRNPC	HCFC1	0.9874122143
HNRNPC	HNRNPA3	0.992620945
HNRNPC	HNRNPM	0.9878182411
HNRNPC	KPNA2	0.9550760984
HNRNPC	HNRNPF	0.9990985394
HNRNPC	COPA	0.989798069
HNRNPC	MFAP1	0.9762203693
HNRNPC	ADAR	0.9574099779
HNRNPC	NHP2L1	0.98713696
HNRNPC	HNRNPH2	0.989022851
HNRNPC	NUP107	0.9547079206
HNRNPC	SEC61B	0.9551204443
HNRNPC	RPS20	0.9987677336
HNRNPC	RPL26	0.973500371
HNRNPC	PSME3	0.9616997838
HNRNPC	RPL27	0.9931614399
HNRNPC	WDR5	0.9869861007
HNRNPC	HNRNPK	0.9646645188
HNRNPC	RPS7	0.998280406
HNRNPC	PPP1CA	0.9568783641
HNRNPC	PSMC1	0.9740021229
HNRNPC	PSMC5	0.9770819545
HNRNPC	RPS15A	0.9648219943
HNRNPC	RPS16	0.9574861526
HNRNPC	RPS14	0.9620034099
HNRNPC	RPS18	0.9906167388
HNRNPC	RPS29	0.9977499843
HNRNPC	RPS13	0.9957869649
HNRNPC	RPS11	0.9934438467
HNRNPC	SNRPE	0.9596385956
HNRNPC	SNRPF	0.9554827213
HNRNPC	SNRPD1	0.9941831231
HNRNPC	SNRPD2	0.9955865145
HNRNPC	RPL7A	0.9890422225
HNRNPC	RPS4X	0.9714856744
HNRNPC	RPL23A	0.9973637462
HNRNPC	RPS6	0.9692445397
HNRNPC	RPL23	0.9844201207
HNRNPC	RPS15	0.9980500937
HNRNPC	RPS25	0.9993993044
HNRNPC	RPS26	0.9764409661
HNRNPC	RPS28	0.9854859114
HNRNPC	RPL31	0.990203023
HNRNPC	RPL10A	0.9943941832
HNRNPC	RPL8	0.9948215485
HNRNPC	RPS27A	0.9603495002
HNRNPC	TRA2B	0.9969182014
HNRNPC	RPL38	0.9863889813
HNRNPC	UBE2I	0.9780916572
HNRNPC	YBX1	0.9936023355
HNRNPC	NOP14	0.9839823842
HNRNPC	GTF2I	0.9926058054
HNRNPC	ERH	0.9619519711
HNRNPC	SRSF3	0.9783227444
HNRNPC	RBM3	0.9985610843
HNRNPC	U2AF1	0.9789794683
HNRNPC	EXOSC10	0.9882143736
HNRNPC	EWSR1	0.9601791501
HNRNPC	RPL18A	0.9863780737
HNRNPC	CSTF1	0.9603322744
HNRNPC	CKAP4	0.9587960243
HNRNPC	KHDRBS1	0.9856172204
HNRNPC	SRSF1	0.9919731617
HNRNPC	DHX9	0.9980041385
HNRNPC	SSRP1	0.9814859033
HNRNPC	NSUN2	0.969345212
HNRNPC	NCBP1	0.9732941389
HNRNPC	CPSF1	0.9616061449
HNRNPC	SF3A3	0.9851474166
HNRNPC	ILF3	0.989975512
HNRNPC	CSTF3	0.9638062119
HNRNPC	IK	0.9793797731
HNRNPC	TARDBP	0.9928378463
HNRNPC	HNRNPA0	0.9960261583
HNRNPC	AIMP2	0.9525037408
HNRNPC	PSMD2	0.9735348225
HNRNPC	SRSF9	0.9855418801
HNRNPC	SRSF5	0.9937327504
HNRNPC	SRSF6	0.9562675953
HNRNPC	G3BP1	0.9779707789
HNRNPC	PPIG	0.9907646179
HNRNPC	TCOF1	0.9848879576
HNRNPC	SF3B2	0.9968757629
HNRNPC	PRPF4B	0.9825861454
HNRNPC	HDAC1	0.95791924
HNRNPC	SNW1	0.9891863465
HNRNPC	DDX39B	0.9919982553
HNRNPC	BYSL	0.993530333
HNRNPC	BOP1	0.9715708494
HNRNPC	EIF3A	0.9870480895
HNRNPC	RBM39	0.9978729486
HNRNPC	SMC1A	0.9899637103
HNRNPC	RRP1B	0.9607838988
HNRNPC	BMS1	0.9867649078
HNRNPC	USP10	0.9535009861
HNRNPC	SART3	0.985820055
HNRNPC	NCAPD2	0.9687155485
HNRNPC	EFTUD2	0.9670003057
HNRNPC	KARS	0.9637639523
HNRNPC	NONO	0.9646586776
HNRNPC	PWP2	0.9555047154
HNRNPC	SF3B3	0.9537944794
HNRNPC	SAFB	0.9832893014
HNRNPC	SF3A2	0.9932987094
HNRNPC	SF3A1	0.9910331368
HNRNPC	RBBP7	0.9827090502
HNRNPC	SRSF7	0.9839137793
HNRNPC	HNRNPUL2	0.9659156203
HNRNPC	PDS5A	0.9900346398
HNRNPC	TSR1	0.9663897753
HNRNPC	LARP7	0.9614732265
HNRNPC	C17orf85	0.9623163939
HNRNPC	ZNF326	0.9801349044
HNRNPC	PCID2	0.9578700066
HNRNPC	HP1BP3	0.9836581349
HNRNPC	RIF1	0.9725217819
HNRNPC	EDC4	0.9703277946
HNRNPC	PRPF8	0.999230504
HNRNPC	FIP1L1	0.9780435562
HNRNPC	WDR82	0.9664067626
HNRNPC	SUPT6H	0.9760913253
HNRNPC	DDX46	0.9871861339
HNRNPC	ZC3HAV1	0.9552499056
HNRNPC	HDGFRP2	0.9554303885
HNRNPC	RBBP6	0.9681215882
HNRNPC	KTN1	0.9624572396
HNRNPC	GATAD2A	0.9790736437
HNRNPC	WDR75	0.9759842157
HNRNPC	PHF6	0.9552673101
HNRNPC	CHERP	0.9662320018
HNRNPC	FTSJ3	0.9785735011
HNRNPC	CCAR2	0.9945422411
HNRNPC	PAF1	0.9753345847
HNRNPC	SERBP1	0.9671915174
HNRNPC	THOC2	0.9920977354
HNRNPC	SMARCC2	0.9880875945
HNRNPC	DDX54	0.9929853082
HNRNPC	BRIX1	0.9826083183
HNRNPC	PPIL4	0.994750917
HNRNPC	NUP133	0.978554666
HNRNPC	PRPF31	0.9832413197
HNRNPC	PSPC1	0.9836981297
HNRNPC	GATAD2B	0.9703276753
HNRNPC	H1FX	0.9970442653
HNRNPC	DHX38	0.9770520329
HNRNPC	HDAC2	0.9837368131
HNRNPC	SYMPK	0.9686837196
HNRNPC	DDX17	0.9963100553
HNRNPC	RAD50	0.9934642911
HNRNPC	SMARCC1	0.9902215004
HNRNPC	KHSRP	0.9849204421
HNRNPC	USP7	0.9947246909
HNRNPC	SNRNP40	0.9703572989
HNRNPC	FUBP3	0.9967321157
HNRNPC	RBM17	0.9957253933
HNRNPC	ZFR	0.9970333576
HNRNPC	DOCK7	0.9562846422
HNRNPC	RBM14	0.9586188197
HNRNPC	SRPK1	0.9737275243
HNRNPC	SIN3A	0.9945687056
HNRNPC	RBM15	0.9674335122
HNRNPC	UHRF1	0.9585554004
HNRNPC	CDC5L	0.9930691719
HNRNPC	POP1	0.9775041342
HNRNPC	EIF3C	0.9578458667
HNRNPC	EBNA1BP2	0.974999845
HNRNPC	GRWD1	0.9842768908
HNRNPC	MYBBP1A	0.9731812477
HNRNPC	HNRNPUL1	0.9740425944
HNRNPC	DDX23	0.9785360694
HNRNPC	UTP14A	0.9908574224
HNRNPC	GNL3	0.9548713565
HNRNPC	RBM4	0.9978849292
HNRNPC	SRRT	0.9889439344
HNRNPC	POLDIP3	0.9748780131
HNRNPC	NIFK	0.9818196297
HNRNPC	GTPBP4	0.9621066451
HNRNPC	DDX24	0.9601305723
HNRNPC	WDR61	0.9741492867
HNRNPC	SLIRP	0.9748978615
HNRNPC	NAT10	0.9674813747
HNRNPC	XRN2	0.9634503722
HNRNPC	DDX47	0.9791892767
HNRNPC	PNN	0.989245832
HNRNPC	ESF1	0.9871323109
HNRNPC	EXOSC4	0.9677496552
HNRNPC	DDX21	0.9885265827
HNRNPC	SMC4	0.9669915438
HNRNPC	DDX18	0.967081964
HNRNPC	RBM22	0.9773270488
HNRNPC	ARGLU1	0.9898181558
HNRNPC	SLTM	0.9802681208
HNRNPC	LYAR	0.950104773
HNRNPC	BCLAF1	0.9837454557
HNRNPC	ABCF2	0.9516569972
HNRNPC	MRTO4	0.9717633128
HNRNPC	RALY	0.9830957055
HNRNPC	GTF3C4	0.9905989766
HNRNPC	AKAP8L	0.9724965096
HNRNPC	PRPF19	0.9899201393
HNRNPC	WDR3	0.9838038087
HNRNPC	SRRM2	0.9905577898
HNRNPC	SMC3	0.9886686206
HNRNPC	EIF3L	0.9573990703
HNRNPC	THRAP3	0.9685664773
HNRNPC	NOP58	0.9914531708
HNRNPC	SF3B6	0.9790785313
HNRNPC	RTCB	0.9590473771
HNRNPC	NOC2L	0.9698498845
HNRNPC	RPL36	0.98638165
HNRNPC	SUPT16H	0.989579618
HNRNPC	GTF3C5	0.9819124937
HNRNPC	GTF3C3	0.962772727
HNRNPC	RBM8A	0.9738739133
HNRNPC	GTF3C1	0.9665120244
HNRNPC	NCAPG	0.9676172733
HNRNPC	NOC4L	0.9750319123
HNRNPC	CPSF2	0.9654031396
HNRNPC	LAS1L	0.9713568687
HNRNPC	SNRPA	0.9508907795
HNRNPC	ARID1A	0.991101861
HNRNPC	NCOR1	0.9788944721
HNRNPC	SFSWAP	0.968359828
HNRNPC	BRD3	0.9717579484
HNRNPC	MED1	0.9843964577
HNRNPC	ZCCHC8	0.9765913486
HNRNPC	CTR9	0.9733031392
HNRNPC	PRPF38A	0.9643122554
HNRNPC	BOD1L1	0.9519311786
HNRNPC	SPEN	0.9739960432
HNRNPC	NUP88	0.9718296528
HNRNPC	TFIP11	0.9714215994
HNRNPC	GPATCH8	0.9800456762
HNRNPC	NUDT21	0.9906296134
HNRNPC	SNRPA1	0.9928910732
HNRNPC	GTF2F2	0.9635004997
HNRNPC	RFC4	0.9691619277
HNRNPC	MRPS35	0.9538469315
HNRNPC	PWP1	0.9577844739
HNRNPC	EXOSC2	0.9764017463
HNRNPC	FRG1	0.9714161754
HNRNPC	NCAPH	0.9757265449
HNRNPC	TCEB2	0.993078649
HNRNPC	RPL7L1	0.9678640962
HNRNPC	PHF5A	0.9819393754
HNRNPC	NKAP	0.9533233643
HNRNPC	GPKOW	0.9589696527
HNRNPC	PELO	0.9532785416
HNRNPC	CWC22	0.9576482773
HNRNPC	NHP2	0.956448257
HNRNPC	GAR1	0.9603105187
HNRNPC	DDX41	0.9555249214
HNRNPC	CPSF3	0.9701484442
HNRNPC	NOSIP	0.9734279513
HNRNPC	PPIL1	0.9897917509
HNRNPC	PAXBP1	0.9541981816
HNRNPC	NKRF	0.960914731
HNRNPC	MRPS30	0.9579401612
TXNDC5	PPM1G	0.9562974572
TXNDC5	SGTA	0.9606137872
TXNDC5	ATP6V1G1	0.9598251581
TXNDC5	BANF1	0.9770609736
TXNDC5	IMPDH2	0.9542536139
TXNDC5	HIST1H1B	0.9540240169
TXNDC5	HIST1H1D	0.9653644562
TXNDC5	PSMA1	0.9615293741
TXNDC5	MAT2A	0.9896700978
TXNDC5	SNRPF	0.9862185121
TXNDC5	PFDN5	0.9687958956
TXNDC5	IDE	0.961986959
TXNDC5	PPP2CA	0.9688219428
TXNDC5	WDR77	0.9520827532
TXNDC5	LSM2	0.9700194597
TXNDC5	PPIL1	0.9938889742
RUVBL2	RPSA	0.9925277233
RUVBL2	RPL30	0.9635656476
RUVBL2	RPL18	0.9955207109
RUVBL2	HNRNPA1	0.9861260056
RUVBL2	TUBB	0.9861847758
RUVBL2	TUBA1A	0.9603102803
RUVBL2	H2AFX	0.9669326544
RUVBL2	EEF1A1	0.9798357487
RUVBL2	CLTC	0.9817268848
RUVBL2	ILF2	0.9504113197
RUVBL2	PES1	0.9538707137
RUVBL2	PRPF3	0.9510428905
RUVBL2	ZNF207	0.9914922118
RUVBL2	HIST1H2BK	0.9787032008
RUVBL2	PQBP1	0.9614299536
RUVBL2	RSL1D1	0.9812119007
RUVBL2	SRP72	0.9637016058
RUVBL2	ZRANB2	0.964217484
RUVBL2	FMNL1	0.9619378448
RUVBL2	POLR1A	0.9584926367
RUVBL2	RPLP1	0.9946035743
RUVBL2	CLTA	0.9591681957
RUVBL2	SNRPB	0.9644501209
RUVBL2	HIST1H1D	0.9936339855
RUVBL2	RPL17	0.9922203422
RUVBL2	POLR2E	0.9501826763
RUVBL2	RPS4Y1	0.9879134297
RUVBL2	BRD2	0.9685254097
